ID,Is_Lead
TYKRZDCP,0.4936303848956082
9IDA3L7P,0.10022633329337297
ASOWCMDB,0.05674859242818034
KZ5J2JGC,0.8458553652030535
D5UCFKTV,0.050913978215722425
2N8FFP7W,0.041515304269551495
SA36MTFS,0.029600097924270742
8UDMURUH,0.11425265725729601
7VSQV6QN,0.1373656932846344
IFUG9NC5,0.049514190011819594
EQXDLQRG,0.19742850819125957
JAR8YY9J,0.08380464589368357
BS4TAF6M,0.053901987957184254
WQJ9SPT9,0.812445106221504
7QHT4ON2,0.05128025705789762
FNGPQN7B,0.11931878679413374
DDOMDZRU,0.5921007193648299
QYR9HXHP,0.2325883605091686
S4NGXFXY,0.0167474889268715
NOJ2KSCC,0.8133897247952222
ZD2JRUNB,0.4448440920480487
GZIPTSNN,0.04308851915532371
LCFYUVE9,0.8455429361528535
PPANVU9W,0.049517524925511966
DRPV9STB,0.07760237992430138
AFSPF3WZ,0.98373791297025
GPXEUNND,0.8548539925268552
NSADMDSM,0.05729135056500172
CKWJU8RQ,0.52971491336265
F7MNZSSU,0.05168695921718943
BDGVMPZY,0.5540735473593827
IA3MSRTR,0.08658222051033063
JD3WTPMG,0.28880313447545064
QT6DF6EW,0.8355373611655785
NVDEMCZ2,0.0521717500626034
9B6UTJVT,0.062121510484368495
U6QYES9J,0.02230045614275601
DZQPDSPS,0.14466967075126366
CRGXVSBF,0.8701992650611392
XIHJYS2V,0.6091375927913427
7X2MC5GZ,0.8455870024327652
ZBDVXTM5,0.05319712304730927
UUBQPBR5,0.07684821631956659
CUMZFBTD,0.09712905107234533
E7QXYSQN,0.021698238123063956
6UQAJP48,0.08368567812386479
QHWB768Y,0.056062211109595785
R6RXMXOJ,0.18553675985625173
WXQGZG5K,0.03804091115970139
GCUFKLHG,0.057377672899363935
SJX4372M,0.05152709981221765
VGEAMUZZ,0.10155746428007534
ZWDXVKDF,0.8401731313834091
WGMRCYLR,0.05065649286164865
SI43K5CY,0.09409923253707253
DSNBS2RS,0.16019155660415008
XIMZCKSR,0.369747506734037
VEW9FXHT,0.018541909844182664
JZJHDDDJ,0.39106259250584813
4TYUR5HA,0.43539394247475227
UHCDFDRX,0.2242611352556346
E5QMOFUM,0.10083202900878513
PSNVWDZH,0.05880627767734284
5IQSWONG,0.058450224240716414
CEAZEPY4,0.9949487073983369
2TNRJXRX,0.022218685796963074
BFROCARA,0.05087750594596459
GRTJMRKM,0.017455374312413282
6EDAM4EU,0.08141713754208225
NRDB58KL,0.054267616261036725
TCPJCWZR,0.04031077861982177
KG8LD2BE,0.03554132873893097
FHZ3XFDV,0.12727501417628523
NZKCSDZ4,0.21025982666506834
6DG6KJG4,0.051317366435992856
BVPKDUNU,0.314722775820664
APR4PQ6X,0.047368030460905645
HPWS8YFG,0.11427359176102295
VRPBGTPU,0.05615901608190388
XBCSX7G7,0.038060539936227905
KEH3G8UA,0.16582497271536367
WXNAVFLT,0.04977164785975337
8J8NJ7M6,0.11009879360455584
D4UW7Y85,0.056132803568070405
SZRESXN7,0.051545015260506276
UUQSXK5T,0.054859610909729364
GPMUKOVY,0.34634860649409815
6FYOKAZ5,0.16907950304315636
ENUB4N9S,0.19040501570939958
KERBCSGE,0.9951433693483611
7HTA4C6J,0.8359684841874938
4BTVMT6W,0.050420860756741265
MR3J9USD,0.2637703303668919
7S83FNQW,0.565511983866616
MSOKLC7S,0.023981669316429585
GFMNATHU,0.043959192749431865
NG4ABA6H,0.9622654844353832
3GFHRAQY,0.2780040251677378
BCSGZZPE,0.14262619916776137
PQ9MCGZC,0.08410625872902235
K7N596CG,0.050740722698939894
8RUL6JEE,0.06713520923458569
CVOFJRMP,0.058088099798607754
B4FQX4HG,0.04996097840819646
W7HAQKDV,0.0584782017768994
8C5PKJ7G,0.05711670006153399
E4GQJZSQ,0.038242149139346954
UENREGNV,0.8091090988637992
CC4LYHEW,0.8373482100614804
GDKGLTBT,0.058641401164238535
G3ER8CGX,0.056410188454253454
ZG4KT59X,0.024311251709860798
LW93KJMZ,0.4688367362771949
9AR5FBSQ,0.4337789278605346
FHLWDMRV,0.09604738269608479
EON5DCWD,0.9905953495549639
J8UXTMYV,0.22683387053549392
IXBW5HZH,0.04717295309179411
LDHQB458,0.05395359341430104
GNHTIKF3,0.04763793726323312
8NO22KTE,0.02352245470090015
SGJFSSJK,0.1766165413997256
TD8D3NDD,0.058669970220357553
8RQ27JGU,0.8516549842355754
A8GKBMBO,0.7919138929611166
ODVMNUDE,0.5272026162388146
EA5CRL7L,0.05033874124188298
6UI7RPCH,0.3009364426386474
7BJYM94L,0.05290368251244798
X3PZJF7F,0.44527070054099444
YCSSMPV7,0.49999311865431234
4EV9VXL8,0.466948117026892
IPNJFQTY,0.1803201336979754
XPWNJRJC,0.032280116900476885
3WHNSBRB,0.1804902828693717
U245YKM8,0.04595346948270297
68EFFKBB,0.8227217186597188
NEUII7AB,0.9926973876775596
F7CSLYWT,0.05281707555135961
5EOMOZHG,0.16353075148345045
6CYUTUFN,0.3595451319128873
K7YUC8LF,0.2649252542041465
LSMCXMXA,0.04889800933258978
AALPBPBP,0.05250268294182589
ZPX6VOH2,0.07405721257098133
CDBFWQGM,0.11471502960903317
JUQ76NJV,0.7918762079498189
QHE7UULR,0.05073873144264722
JRMNMZJA,0.05183621042785852
GZ4EZZFX,0.14460388345300965
9L9JFIAR,0.5640862811792111
GTOE4RN4,0.17992817684053236
CUYE7ST4,0.30388001326353
FFM6DHEA,0.8589631337092163
5XUK7XLZ,0.4563256952118406
4HTGJEEZ,0.05174523746820865
RWYBAMRG,0.13830173860928668
RQZGBGGN,0.848741974451628
ITVSUTU9,0.1963571871562617
6UMDX7NQ,0.4375167770805412
4IVKAFYY,0.5068385595187317
ZKYOSQEU,0.5351919373526195
9JYXIDL4,0.9846489738343478
XNURWQBT,0.05172696909373553
HVNIJFQC,0.04745247242253681
CGGVBJKZ,0.9933275757953827
JO9DV3NY,0.8575728768625671
EYENUQR9,0.3648534214925494
FPU4ZI8H,0.07017233889162719
2MALVTY4,0.08509684145699109
QN4REV7D,0.054073158453240136
27F5ZEQA,0.07465046551496844
MKJUE4K2,0.08407591086881017
4ECWF4DN,0.05072220488081597
KWBJAQMY,0.04157177897379867
3YAW8OEY,0.11376231657719005
ZHHFH7H9,0.869616191770405
BO2822VM,0.1152644284693747
NQZUPVUA,0.04022116720878339
MUT2PZ7T,0.3615747519344966
2MFKPCPS,0.8437385583328953
4RLVOVMJ,0.6298782157293059
JISGN7XF,0.05135559739695132
NNOFHDAC,0.050302390671387004
ODE23CPW,0.020387349573389113
ZNTYNFME,0.22762238646187538
NQM48VKU,0.10277357911288779
DGVBCYY7,0.04927677231165115
9F38NUKC,0.16509129251627477
3Z7KCIZS,0.037187181469703894
ERAX3STD,0.05176495688492773
N9TCDYYG,0.043480970485226075
R4UMWUZK,0.07979698610757671
CPERTJBJ,0.10158880176189578
4XK5BMA9,0.04020267926783082
2PKDM5B2,0.04606679323315628
SW5GTHZN,0.3942032059179379
ATJAEQCJ,0.10002849738568229
NHNXBSFY,0.16784752008922177
NRGYTYZJ,0.04278972392916032
UZNABWAT,0.05487547700035652
CVP3VZN5,0.0794022790999682
JEAYZXKC,0.049318305187150246
87LFEVTZ,0.31877539673486366
N7ZEJ2CQ,0.0518671762554047
AQT3ADAP,0.05189484433278528
WC8ROKF8,0.051157832317262605
D9HWEXEV,0.09203269179136643
MMHWGZCN,0.052138436295141775
YKCAQFHU,0.27928207321554255
NDPFBA9X,0.40045342401948125
3T6C7AEA,0.22687334690310462
GZWB38J9,0.04758667791437367
OFTXYNYQ,0.05416961573735367
QYZQIXBJ,0.4621426763209896
N7PJT5HO,0.06804896281729558
JP2PNX9X,0.20508066222918092
N3FUZDIH,0.05127958138074713
UXKAVBLS,0.023609294226894506
G24JWDKS,0.042793043833505656
HQOKKQVX,0.20845757459218991
HTXFVZZG,0.05239358151814686
3TJKVA4J,0.044317414741484776
CRGS7FPX,0.04109917222813009
BTRJTMR3,0.10461080690970129
ERLPQML7,0.02226888120328683
9FDFXYAW,0.4902531335063207
MEEKFDZZ,0.05316657791332372
ZGY8ETLW,0.25132249907303483
AXVUJHT9,0.04405554679448991
35ILRW7D,0.4726423009270634
DR2U5JQX,0.08043131657414446
WHZ7CEY6,0.28541454945996536
UCPMS2KF,0.05473486842175529
HB6MJHDN,0.26007637284470997
7NWFPJ2X,0.12116373522400195
4QXD6K4K,0.17657458787246033
D6H3RTAZ,0.12224221640375275
L67WSXUY,0.08742369081495352
IXHVY78L,0.06406184844150505
H6KE88O6,0.3209882635107379
EAPKN7G8,0.9953805005939076
GQXJSFJE,0.16893680000941158
BVHSRABV,0.05452554904823202
DUY76GFX,0.16070582574509812
O7H9KPSD,0.3725123966524244
6EDBA5AN,0.08078324302375023
V24CAXFM,0.0727166829897053
SERPSAWP,0.022903502599798668
H47QYY5K,0.0672353722384963
5TYQNFPE,0.37555578586051186
HGDB7KMR,0.5038622427682468
DWH8Q2S3,0.2008005501469402
USNBQZAK,0.049151377935541266
I89VR4AB,0.07400964005346691
ATZVVXWJ,0.49450608061141527
HOKP6ZTS,0.07140875838591534
ZDKT2SSW,0.051868167986445265
DK5HJYQE,0.03739404093776867
ABKW7FGW,0.07650564000952031
BCSW3W7T,0.050599592495256085
6T4VNEWD,0.5930032943437784
XBALBNYB,0.3081214732260079
NWMJR3W5,0.05296495184405611
Q5BJ4ULE,0.051264043745769816
DOFSPEWD,0.8359182581512911
ANX8FUBJ,0.049633745323052654
KPR67SVO,0.02282879590780067
44EV7IJE,0.05134807914248794
VZEK4IOK,0.48735771802927186
CZMKWRQN,0.05488025675376769
VGQUQLXT,0.17398215491613606
MS6GASNJ,0.032436222752375954
4ENG9TKV,0.8160356944631726
UHRRWLGR,0.05522919131869037
APFSHZYP,0.05633240509262825
M7MURWXC,0.44635504352857186
3EOATQBT,0.055636852883080234
MDZG7EZX,0.0557781985609391
QZ6LSSTB,0.06399102782626012
Y7EEZYYS,0.8968648980490086
RYKLU6HL,0.055558954256358165
CWQ8OAQ8,0.0495165199020304
WSFUNE28,0.83774185186979
9PFQKPRB,0.0550647668415566
MCLXWKBC,0.044193113608798185
NWDXDZEN,0.298877716127772
EBLDBRDR,0.17316443729771014
CJRW5JYT,0.25283545360496723
CMMKRNUZ,0.1851546781453392
EATPTPY3,0.05185112650497194
J5AGUF6Q,0.07584787452313943
8WYO2BBG,0.3456404413113154
9EPXIMZB,0.04700864897844496
UZERUG9W,0.09658233143932055
QEQ79QUC,0.06960778008839699
ZNHVE7QZ,0.11511055972314516
PU3J43GY,0.8295641282363381
HWDBXAUK,0.050772126277923574
W74BHIAD,0.07096452252748178
MGLDAPOA,0.0520227674125895
BYFCPDX5,0.09878036123965522
S2QDUDEJ,0.9838535221554063
HBYRWBWL,0.022341015096826122
8CIAWHWZ,0.8482603209454025
ZFYFFXT5,0.11375188855641852
UGIADHRB,0.1373673632029821
JDDGRBSU,0.24634414547248815
NBS2LTYW,0.31191656318986516
DBKM3FRW,0.10262484429634364
GLBHRXKB,0.044558775711962186
9WDPTNCN,0.02056638507837477
NVVVFQ9U,0.8488082674076202
6AT635HW,0.1057492498854582
HPHDI6NN,0.04910592606914109
CPNAGJ95,0.047885676996049995
FY6AFNCK,0.9847565535016016
KWQAVZOE,0.8817970007197471
HGBDE3LM,0.45009362251995727
SYKEB6EV,0.05697888003483877
9BROJWWS,0.42689612920798337
CG8DGVAV,0.22371527168589514
H7MT8CNK,0.06287750608053669
GJVVWNKN,0.8418353383611432
FXWTMJDG,0.09494591542230973
OSNGFACM,0.06216209384845801
PBFT55CF,0.969249146050086
4P8GFHSL,0.0397754907870643
9ZZ4F4XF,0.41043303399557973
CN4YERMU,0.8220218825790113
8TUDLTWK,0.1513339569365425
USFZPY7Z,0.021889238096428884
VBJXREA8,0.03866449376517951
9LBNXHQ2,0.19125656267882962
PY6HCDWF,0.04958142906029217
9VJMJR6X,0.06742878587490153
4GAEJIQO,0.04712329612605777
F34SD6YQ,0.0640480665324388
HZ3BZVH6,0.15459588171086708
9WVBAWEY,0.18586010721513818
BPNYRSEH,0.053527748374631035
7OGHEHO3,0.17963875093268086
LRJZMHFT,0.053807055446787294
PCHQW72T,0.45971641057273516
BFJQGRFT,0.38722384434302526
UVJ6UYBF,0.09439098793971659
LRVO7MCH,0.21434375376974396
EAOF4EYO,0.7837086698254812
5HPCBEQQ,0.8933636342455041
8FJBKABE,0.05917027697838401
27J5UDAU,0.04287118438509015
4MAT9RSM,0.8858975198262207
SBDGZSY9,0.852549824099265
HPYN9M2Z,0.054468670102749694
G7D2BESM,0.7924332452863165
TWN7YQPN,0.0514250508049369
BJRGMNFZ,0.12771489743399295
9HFPJV3S,0.07064742879699495
6WKJAUAG,0.046829002851355064
BZUANVCU,0.19589339625545957
NYWLDSFZ,0.8693391073391772
LTW8JGAZ,0.0591537191102238
IMDQJUTW,0.05889799772976441
AVHZRCH8,0.24207485265807832
LTSDWAVT,0.049994391478334524
9WVKLADB,0.49276387705010105
GXDSQJS2,0.03970869147252695
4IHXKUNA,0.35530025835546064
BTYDUQPC,0.05699024019778842
BKCNFM72,0.11358238988803415
UMVSSZ9N,0.05951915618541153
N2STVKOI,0.05687486046765848
ZZJQB3EY,0.5032620085013537
FZJK9GH7,0.07121771354634035
NTIWWNVB,0.04245037644722216
NBCRWUBE,0.17158788901363864
UBPYOBYG,0.08337031542076137
K8RKMGVW,0.6115431553718202
HFTH3NC2,0.04019098882090433
759LCPDE,0.18923554796200698
DYKME2AY,0.8359463616030952
VZHURNZD,0.020836428230602853
EAJJBYHU,0.32910687662700105
T97TKZNT,0.4845860976922164
IXOEQ2YD,0.9290629248555784
BWKXTBCF,0.06483635992395638
DNKPRVB3,0.25074735498673884
JQCF2PXG,0.049330905231690605
GIABLCP4,0.05222828337459079
FDIC7S35,0.5897545808608409
5RTNFJEV,0.02355319874529806
OBZ4CU77,0.06532355599189912
XMVX6WEB,0.14725721192434402
MHARJGPA,0.05497379442433489
2QI5GPDU,0.5043177875836096
AE2NBAJ3,0.0194041007151883
MDLANJZG,0.022320358062144163
7TAP99MA,0.19449738345291356
A6AMKR2Z,0.22419849436240957
DX69CFXV,0.06758331744251968
HKCKEKV4,0.25395023701795305
CBNWXPJJ,0.3030375027512194
Z3SJXFCA,0.09088134560829286
RHTCABWR,0.8935091624271768
ILGMVREG,0.2406537512226987
BZK32SSP,0.0524053405526725
25RR4UGE,0.05645143511198668
9ZQFVNWY,0.09769133306815533
FFSTFCAA,0.09084402483945436
MBEDAX9Z,0.08383462046734638
IYERPTUY,0.1073837865439157
SBNMNBJE,0.021905811037169855
CPWDDHBP,0.42870978199547427
EN5EXSVB,0.03718663453978459
EFT7687S,0.06720726675970629
DUPIVFIW,0.05480585592227763
HTVBHNFH,0.0510442158053045
GFTV6AXH,0.05493934308624329
NTNK2ZYN,0.05504497959965968
NZ2MDLPM,0.17094722993308897
UU4ECFQ5,0.8499632816282865
FFWGNGVJ,0.05026386002975196
JDQIBLRI,0.053606094035100554
ZAWUVVWA,0.05519588618311961
FC24V4XD,0.19480562243934382
EKTZZYA2,0.07739759520838982
RVRMHDD8,0.042696188555706456
3RASGR5Y,0.21255548463935992
QRBESHHG,0.05268198880459335
MXYLFHSV,0.06826711706614647
TY85POPR,0.09380454245595751
BHXO9INE,0.04944938474029047
S2RKLYZH,0.4487900047902217
98GUQS9R,0.45239316307747446
6VD8FK4Y,0.052668737420704784
FMUHBZHQ,0.05563009649464544
IHQY3US8,0.8115512304560735
VDSNW6DR,0.07663416807450338
JF8E8TCY,0.1694785360600729
EKVBDN5B,0.14943800130885715
LJOYHFHT,0.06714355726219537
8WBDXKKG,0.4323352190842936
LNAASJ6O,0.0522379420893474
HGTW39J8,0.07214148839415017
AMYH3YSJ,0.10883904573214459
QZRPEWE6,0.05540588369667077
9RBSJHBJ,0.30950512265609925
EFZ3ADG9,0.0521080633250995
CMQX6K9J,0.1805278386318349
DBVXEJCR,0.05639403864660055
PLYKWBFR,0.05686270533372122
7QNURUDE,0.06229160685024785
M8TD2YPV,0.25836659970165576
JVJZVKUJ,0.828940849952587
XVUVCSM8,0.4908217610846807
C9CMNJEH,0.18356645165199698
IQLV6HTY,0.08790753067615248
ELG7YZUM,0.04864255814193495
PU9KWVOH,0.49708830821387884
HAYJGRRV,0.05618983932992822
KBKUHSLA,0.092932934436119
USL6KBDY,0.04605134391464388
ZGLCSKTI,0.06856522957541661
9JQWNRGA,0.11904591068414273
EBVUVT88,0.05432752141060784
9ZU5GNSK,0.1801698422165247
EC7NIRSV,0.05774874798281251
JJ23TDTX,0.06515935554776668
IZWY5RYD,0.09236787788566236
TSYCNH93,0.05346484354091319
QSY6Q77W,0.21501662116855907
TOBSGQ3J,0.22148275512328988
FKGE6YRE,0.44012052668950485
MGAYPPJE,0.05233217858735771
IJRFUH6V,0.1585256042043082
KX9Y3LCV,0.05471384772150267
2ZDDJYHE,0.8335676520505929
NBMLMYQE,0.05281021012990471
E8XWCECR,0.23694453183339947
5FP4HKBU,0.12567575653360513
FUKFFD3F,0.2603131680186454
8BDSMQUY,0.03975418237061172
39T7KUFC,0.06007391813431369
HZSPWI2U,0.4758635099895928
LEJJKOWC,0.04523791177861207
DR5F2HVS,0.8404164775626797
BJA5TRWJ,0.35117626032628
NCVH9WFE,0.08431614822134163
ME3XYUC5,0.8266177907663983
VLCHSDHG,0.05930915326000151
59CV3HQQ,0.1610511499728356
JTAEBBQM,0.044577368582280896
OBHDYLE2,0.22413642070891113
EUEGA65T,0.04864711596767057
MO9XWHWE,0.14354280558235832
K3JSVGHE,0.05419426358734791
JFHAQZQM,0.06694081356841965
22IQJE4I,0.8217866741989159
F57YH86H,0.058984978037352156
BPNYWIPI,0.056310236651566384
FJB78783,0.09814519463848446
DIVE6ZUL,0.07094005686487559
YACVPC9M,0.26118873852371216
A3FM9UVE,0.05583769347513391
9NE6ZC2Q,0.10358940411649165
4NHTDBJN,0.09953530328260296
3FH863BT,0.02065475631691252
3UBBVIGN,0.34524390378495196
NNP9TLV2,0.3820316480827983
SA7VUUTE,0.04126481322691552
ROG7ONJG,0.47918857689394845
ICEBXJHF,0.09743173851883802
HFTYHFAZ,0.0643822677083181
EC5IQBEK,0.055753716189321255
VQPXGNJV,0.041206482913816685
BNE8WOYV,0.8438796869533578
MKEXSYJN,0.05518822957008814
B2MY2KQE,0.12655163905790154
GZVND3WE,0.3719264871517811
JZ8ASRBZ,0.9718554409465516
UMQWVVHH,0.84729249038062
MDGISGP7,0.04747883723927307
JMVHKVGP,0.043149587516480944
G5GPWASE,0.5174564702953445
A9H3PMBD,0.049826139292403655
DKEMLQCU,0.8353059228272672
VVPNRFRF,0.908654573407853
AVIBMJNL,0.20718883491000123
3FNEIWTQ,0.0467177106961507
WMQIVFIH,0.09684251530160373
GUSEEXX5,0.2884485364197934
HZBZ7QMH,0.051476554952537334
KMTZWEXS,0.023386815307351184
62AXBXBL,0.09354706599682536
FW6GESXM,0.03443522675312513
A67RATVB,0.0525010528332233
HUWJHKEG,0.05269372712569667
KCHF33KH,0.11892096691398121
CJUKTB4B,0.08133188509075212
FA8NWHGK,0.07799826601882605
6UZE4NSH,0.8332605092996829
4UUZBMXW,0.2051265852608848
QMRXRYDB,0.041856184220650565
M3A5BVAC,0.8859248849830512
II63YKTB,0.06867819031261671
4OYB27TY,0.22411548437711115
IEN9X6H8,0.1109639691279049
U9VVATUM,0.25980520593629763
SFOYCMRR,0.5601643895661652
O7WYJHA5,0.29771508052292284
STEKRYHT,0.021140240522133417
QSX9J6OF,0.2922076806657079
EVT46GYN,0.03897593216140122
IQHUPR8Z,0.06633198313121208
98WUTF8M,0.02229676593279744
5JUSHPUM,0.05303872885578795
9FMK8FZU,0.050283152394848346
WPWW4JUN,0.5665433361374763
8QUXAAHS,0.11347446045361215
EU8RGIP7,0.06353934027865953
BFT7ZJQO,0.04753308492933224
4EQAO8W3,0.8773171648707595
F3RWQSVQ,0.2175392378492847
FUA3S84W,0.05476734007861767
G9WITTNH,0.05623801697122406
TE4CM6N8,0.9896618859346644
L93TY7Q6,0.024542840940029946
MK46HOFS,0.24084245945183913
NSUSAJ7C,0.03258698094425814
ZQXJP6PH,0.12862701503312896
YX6PNVKN,0.05028101842932911
7V7IJDSU,0.24274748879687313
BSDHE7F2,0.3221996377483679
DV5EXZEZ,0.7373359511195932
VDKS85PW,0.3598687903091944
4W48SFHV,0.4583961671033857
ANGVCUXZ,0.05429952910832629
IOST7D8C,0.5843413002778213
HAQAECZX,0.03208300160165608
GAB49KQU,0.8063869011280687
GEBCXWCU,0.08380824673942706
JPT2DAGQ,0.5316051796307976
RXYEGKFP,0.5806134925357853
4R6HCRNW,0.05100444078893804
MWRTSE9B,0.056688799596425865
JAC7FJCA,0.45123192689301544
5DCT43QX,0.02458154803997059
GFZMAKDD,0.05509304934643494
8WVWSZNF,0.05448456520190002
